24,566.7086,218.2656,28.8691,58.7487,0.95019245
24,610.5145,191.4308,23.9976,56.3964,0.44325423
24,433.3053,195.1331,22.4036,56.4935,0.24317309
24,497.6526,216.6169,23.4275,50.9391,0.20612341
24,324.1614,210.2281,58.8969,35.4772,0.17424668
24,347.5275,210.4991,45.6970,49.5238,0.12534457
24,65.2372,197.5729,76.4522,52.7184,0.10921995
25,323.3996,210.7209,22.5864,38.7157,0.47709227
26,313.7521,213.7082,20.6827,41.4682,0.64752811
26,14.8122,217.8552,22.9957,52.8403,0.16012627
27,290.3705,216.8782,25.4446,48.1182,0.96223104
28,247.0754,209.0751,29.8659,62.7556,0.99734557
28,420.2385,187.4116,44.2292,97.4135,0.27384397
29,186.7348,210.2512,34.8849,75.6740,0.99879527
29,463.3379,149.0694,75.3138,189.2132,0.11903901
30,86.1148,215.0623,42.7024,89.9666,0.99891651
30,455.0497,183.8178,27.1812,62.8756,0.30450350
30,68.1062,210.4336,20.8252,53.9698,0.18853220
30,77.5326,202.4409,72.3046,75.7568,0.10256706
31,466.5726,177.6886,26.8734,60.3319,0.28539789
31,46.5122,207.0736,40.6947,83.3596,0.17490177
32,85.9323,198.3363,27.1047,57.1747,0.18821499
32,19.9142,215.5665,31.1059,52.4772,0.11131261
33,431.9785,208.8203,22.9140,51.5345,0.79210460
33,441.6871,207.4434,19.5406,48.6799,0.21888703
33,458.4703,207.4389,19.3979,39.7939,0.20395391
33,150.5729,196.5717,22.7311,45.1579,0.16018870
34,364.4443,206.3779,20.1492,39.9821,0.35358560
34,460.1766,209.3679,29.3952,59.3983,0.19911319
34,120.0636,193.4791,21.3508,52.0242,0.10071696
35,555.2598,215.0464,27.0383,60.9147,0.99779940
35,524.7775,219.9123,24.7025,57.1502,0.94754910
35,373.5980,213.6988,20.6729,39.2618,0.61633658
35,534.9769,221.0794,24.4426,55.6135,0.11883304
36,398.8056,214.2084,19.7723,46.1716,0.93775463
36,584.4546,207.7413,21.6334,49.5757,0.25972718
36,335.6816,215.7192,29.9649,47.0254,0.16202269
36,99.7826,199.6456,22.9581,41.2167,0.12926219
36,544.7889,209.4105,53.4963,120.1920,0.12500563
37,435.3646,215.5089,24.3653,55.2608,0.99961621
37,540.8042,144.4604,23.1088,67.1608,0.12983052
37,64.2298,207.4702,28.6787,47.9009,0.10910083
38,505.6513,225.7343,34.0453,75.0239,0.99851048
38,599.5380,214.9763,22.7650,49.0338,0.13524848
39,176.3087,206.0910,24.8370,40.8638,0.38993320
39,466.0150,220.2394,26.1838,49.9330,0.10153708
40,156.2074,211.7439,26.2195,44.8875,0.38094100
40,466.9594,197.2875,40.5953,113.9991,0.31064692
41,118.7573,215.4370,23.2522,43.9736,0.83557320
42,58.9377,208.2697,34.4323,59.3515,0.98545182
42,592.7498,205.2549,27.3246,57.4474,0.14819282
42,51.0848,217.2479,30.0287,61.3333,0.10752106
43,7.2418,221.4427,26.0642,65.4882,0.53760958
45,444.9181,203.5487,22.9919,51.4230,0.98759007
45,549.1051,11.6625,54.9304,68.0208,0.10656202
45,595.0902,195.1870,34.0815,65.5436,0.10533769
46,495.8866,213.5685,21.6988,56.8202,0.99696803
46,477.9561,216.2934,23.6749,59.3175,0.78008837
46,466.5917,219.1793,41.7754,79.7022,0.33697611
47,544.6498,231.9902,18.5569,54.7355,0.29458869
47,591.6619,114.8255,41.1378,102.8141,0.11357334
47,64.1754,215.9711,24.7763,52.4302,0.10819506
48,493.5309,222.5648,27.6607,66.7804,0.16679257
51,495.2994,156.4019,26.8661,92.8925,0.25317487
51,49.4751,190.5934,46.5532,91.2928,0.13371497
52,491.7813,193.0921,42.0660,47.3588,0.12111588
54,366.8801,208.6303,23.9148,41.1436,0.18604971
54,493.3647,224.6263,33.3763,92.4508,0.17254898
54,531.0850,201.3030,19.6656,40.9861,0.15656289
55,389.8266,213.9760,21.3154,44.2076,0.88394690
55,551.8043,220.1611,21.5356,48.3003,0.85851836
55,567.7856,218.9979,21.9243,49.4319,0.52766854
55,605.6651,205.2212,26.9793,51.9950,0.34549272
55,371.8484,209.3144,19.7037,40.3112,0.32228315
55,378.2876,213.3450,21.0960,41.9134,0.19753769
56,420.2908,214.2852,21.9848,56.8354,0.98642790
56,398.1180,214.8932,22.9294,55.5935,0.87938571
56,410.1861,215.5353,22.3316,57.5611,0.16555387
57,454.1602,224.7805,32.5172,72.8782,0.99696541
57,486.4367,226.6386,30.1257,68.4674,0.99691749
57,435.3502,206.3401,19.5384,48.0247,0.62250245
58,471.3452,209.4162,19.3703,44.6812,0.94464064
58,328.6234,208.6984,23.4142,49.1284,0.19861531
58,525.4354,189.2015,21.6325,51.7741,0.19231188
59,529.1184,204.5083,28.0712,66.5198,0.99912333
59,338.8837,201.6534,32.8918,64.6153,0.10406464
60,424.7828,197.1029,20.2396,42.8394,0.85127532
60,471.9870,153.8712,26.5666,80.4971,0.12566741
61,464.5419,198.4167,26.7676,65.2847,0.97688717
61,360.9975,189.7586,21.7130,55.3807,0.10312870
62,524.3723,199.1315,33.9255,81.4695,0.99900675
63,609.1743,159.5856,34.7607,108.3730,0.46479818
64,371.9653,209.1446,21.6072,47.5533,0.15092826
64,396.4449,206.5742,18.6001,36.8202,0.13534059
64,439.1727,187.7552,41.1242,106.4734,0.12423051
66,380.6207,209.9272,23.5944,47.0390,0.13062057
66,536.1382,202.4618,29.3582,47.8629,0.13014625
67,552.7848,183.1154,25.6169,58.4635,0.59824598
67,391.5589,212.6050,23.4856,45.1131,0.22157696
67,420.3574,201.5760,20.3571,45.1299,0.20477951
67,136.2303,210.7543,23.8248,48.4030,0.14751792
67,377.5593,212.4184,23.4189,49.7678,0.14736322
67,401.2281,207.1747,21.1900,44.8719,0.12735358
67,474.3879,192.6535,30.8676,60.9596,0.10126781
68,560.5173,184.9554,34.4487,63.9382,0.95132732
68,363.8876,213.6850,26.7369,49.7699,0.43110877
68,311.5241,212.9878,76.8814,60.3741,0.14591841
68,314.2596,214.5091,17.8246,38.9680,0.12097444
69,338.2815,209.3914,24.8026,55.0349,0.98927724
69,392.4127,214.2954,24.6165,55.6176,0.86790061
69,371.9872,228.3429,44.3435,113.8466,0.13611558
69,522.8111,170.1910,30.1113,84.4025,0.10320825
70,391.5107,215.1098,21.1810,45.4022,0.89548784
70,439.4010,207.7012,21.0763,54.8156,0.53309083
70,417.8638,207.5276,20.2928,59.5729,0.28424567
70,408.5269,210.3874,19.5129,51.6887,0.22971299
71,459.3244,214.0453,21.9009,55.6843,0.96232665
71,478.5931,212.4680,23.7149,55.9421,0.68228775
71,487.3082,218.4055,23.4464,47.8489,0.12593922
71,449.9942,216.4977,22.9111,54.9880,0.11912410
71,526.2542,397.2148,28.7809,41.6863,0.11034948
72,507.7050,214.9382,28.4647,57.0619,0.99170697
72,490.1932,220.1309,24.6354,56.2272,0.14623457
73,531.1136,217.0098,34.0920,63.7905,0.68385005
74,572.6435,232.9411,23.8376,51.8305,0.86682487
74,560.7549,231.2577,23.5594,58.1166,0.40273222
74,596.0198,227.6533,29.3832,54.8074,0.26192367
74,565.3309,219.5277,40.0899,74.5715,0.10106295
75,517.2996,225.4604,29.9447,62.3966,0.99733198
75,533.1790,230.6137,28.3233,60.7707,0.88847721
75,585.5283,229.3541,23.8204,46.4913,0.37653917
75,339.9232,221.2266,22.6816,38.6775,0.10647367
76,544.5463,221.2224,30.1809,62.8761,0.99274409
76,501.3032,219.8418,27.4975,61.9080,0.97240871
76,526.0959,226.1325,25.3379,62.7563,0.91820824
77,583.2639,229.4097,30.9075,74.6088,0.99572080
77,173.5874,221.6375,25.6676,50.2745,0.18834443
78,580.0898,226.0173,37.3893,103.3677,0.99494344
78,461.6210,225.7483,17.9382,36.8441,0.33042172
78,140.2243,199.3728,57.3008,61.3024,0.13720965
79,479.5581,221.1530,19.4531,39.2596,0.75546783
79,322.4521,205.5067,80.1276,45.8873,0.33028594
79,121.9141,204.8139,22.3405,48.5291,0.20752636
80,510.2295,213.3759,23.5077,49.0106,0.97405517
80,106.7001,204.9595,21.5651,48.5115,0.20990056
80,344.9815,206.9320,45.0104,65.7708,0.12062206
80,97.9637,201.2586,21.6712,48.4735,0.10314482
81,577.1871,216.2191,26.4055,59.0041,0.95786071
81,54.7070,168.5149,38.4451,86.5386,0.16207916
82,402.8848,206.4727,26.1879,40.0343,0.10020427
83,313.8064,198.3141,23.7800,45.6158,0.17625146
83,111.9951,192.2841,41.3121,55.9913,0.17201689
83,574.9088,214.7582,42.1630,57.2044,0.13559340
83,440.3447,200.2849,24.1290,57.0052,0.11113966
83,420.0438,207.0778,20.0870,43.3581,0.11104982
84,314.4848,232.4163,29.8830,64.5520,0.38164589
84,442.9886,233.9981,18.6111,43.4603,0.25681850
84,113.9049,241.1660,23.6271,44.5943,0.15555415
84,449.3204,231.8778,20.7067,43.5351,0.12870443
85,472.2025,211.3163,22.9708,53.7250,0.19185747
86,477.0304,208.4958,23.8740,65.8427,0.88866508
86,505.7436,208.3719,23.1911,66.4418,0.77824020
86,497.0528,205.8941,22.4605,68.0423,0.46154815
86,487.8803,210.9322,22.3565,64.1138,0.23644193
87,549.0471,207.8788,39.0556,87.5245,0.99848425
87,586.0857,213.1156,40.1060,83.2028,0.99649721
89,77.8858,211.6586,26.4553,57.0298,0.19628736
89,406.0271,209.1003,26.0832,62.2096,0.12892359
90,76.9692,123.5860,47.0614,106.0954,0.15029050
91,469.4429,218.3587,20.9224,54.9755,0.62264240
91,495.9272,222.4845,23.4507,52.2225,0.16576418
91,477.7274,223.9661,22.6809,63.3940,0.12937619
91,40.7822,146.4412,44.0336,110.2439,0.12134897
91,486.4843,224.1914,23.2272,53.9701,0.11234109
92,512.9901,214.4082,28.3748,67.4595,0.99328965
92,544.9159,220.9516,24.3027,45.6463,0.29458177
92,470.3311,214.2854,24.7939,57.0013,0.15437460
92,533.7368,221.4607,22.6627,47.6046,0.14951693
92,428.8823,209.1511,50.3501,114.8137,0.13967600
92,201.0721,181.5502,23.4057,37.8182,0.13367510
92,408.2437,215.4365,25.0536,57.0258,0.12463045
93,580.4515,222.5300,29.5969,72.5842,0.99898356
93,599.6865,220.8573,26.5818,65.0997,0.64259779
93,183.3167,170.6614,23.7007,43.4277,0.30935189
93,544.4661,221.0830,24.9188,49.2109,0.23293322
93,301.7905,191.8107,18.2765,41.6485,0.10406176
94,541.2562,215.9915,26.9099,65.8337,0.96958268
94,559.3871,216.0456,28.3767,65.4305,0.94759309
94,166.1881,164.2161,26.3810,44.4086,0.49856168
94,579.7804,202.7044,38.4135,100.6700,0.30443847
94,441.4411,184.6083,32.8462,80.3250,0.25110033
94,367.7304,199.2740,23.6204,41.9259,0.17456263
94,301.7698,187.5755,22.3472,42.7457,0.16624272
94,358.0771,196.3686,18.0939,37.2732,0.15577126
94,381.5548,185.1367,23.6859,54.8506,0.10772364
95,548.3573,219.4881,30.7516,76.3401,0.99881512
95,576.9860,216.4624,31.2042,83.8344,0.99698341
95,612.6497,216.7970,22.7437,58.5164,0.85792923
95,272.0416,183.7274,22.9200,46.6723,0.45732561
95,345.2170,197.4902,21.6995,50.3823,0.41957185
95,358.0684,200.6560,22.0663,47.6356,0.39092219
95,432.1657,191.6281,25.0974,71.0225,0.38749486
95,115.8036,146.3874,28.1608,44.3542,0.27692637
95,330.5945,197.6515,21.3154,46.9172,0.24366942
95,424.0535,204.4885,23.7582,56.8746,0.13624825
95,567.0913,216.5032,28.7247,75.2297,0.13607654
95,601.9955,221.4381,23.9381,55.5441,0.10860097
96,543.7371,206.9461,38.6541,102.8134,0.99907029
96,513.0776,209.5524,38.9951,101.9722,0.99884617
96,587.5927,217.8225,25.4982,58.0618,0.99397355
96,297.5742,204.3499,21.1291,51.3095,0.70021307
96,261.2425,205.0432,23.7776,52.2384,0.68950599
96,199.0341,183.2597,22.6810,54.1475,0.58481789
96,280.5888,202.9949,22.5328,51.3762,0.58349288
96,528.1848,214.5005,37.0343,91.3737,0.57839072
96,270.6688,205.0362,24.0690,55.8056,0.31672227
96,15.6432,138.8252,27.6193,43.0253,0.23725192
96,362.2792,216.3092,23.0918,49.5171,0.21071777
96,375.6623,184.3149,27.0197,81.5527,0.16876395
97,526.8160,220.6791,26.8044,57.7887,0.99863571
97,467.6647,209.9121,36.3154,108.1755,0.99753463
97,439.0290,214.0469,37.9824,100.3726,0.99593115
97,191.1924,210.8117,26.2404,62.1228,0.73069310
97,218.4267,207.6637,22.6319,58.6194,0.68418449
97,99.1415,187.4767,26.8612,58.1592,0.56436187
97,175.3601,216.3428,25.4098,53.3924,0.54188675
97,295.6758,222.5938,24.9275,54.2044,0.49345464
97,283.9537,223.9059,22.7921,50.4360,0.28774822
97,209.2000,211.1302,24.1983,61.5490,0.20833145
97,310.5059,230.6287,26.1875,46.1023,0.10651760
98,350.9540,212.6432,43.1002,107.6707,0.99858427
98,384.7276,213.9633,47.6642,103.2653,0.99820745
98,464.5227,222.1171,27.2387,60.7466,0.99319446
98,214.2047,223.2350,27.8107,54.6637,0.96092582
98,96.5942,212.4137,33.2753,69.3469,0.63519025
98,147.0027,212.4937,28.6279,70.2995,0.61104977
98,116.9153,210.6047,30.4768,74.2751,0.55594325
98,7.2652,194.3610,27.1549,64.9901,0.53269374
98,137.2751,213.3553,25.2077,69.0401,0.48961240
98,25.3820,190.4177,30.9897,66.9187,0.13434087
99,422.8912,223.2775,26.0988,57.9466,0.99915385
99,321.0916,216.3001,45.6021,104.0391,0.99849975
99,287.6451,210.5051,41.5538,108.5631,0.99741423
99,588.4536,231.4202,43.4255,107.9330,0.99267375
99,66.4811,210.5258,32.9763,76.6408,0.96376455
99,164.1652,216.6853,26.5338,67.6154,0.96337676
99,48.1234,208.6926,34.9167,80.2440,0.71286952
99,104.6722,214.4667,31.7424,73.1426,0.52876234
99,79.7350,216.5291,33.6676,72.5399,0.12702420
100,535.7551,226.8468,41.5442,108.5157,0.99763709
100,287.3771,216.1608,35.3712,101.0806,0.99666756
100,257.1312,216.9329,39.0731,93.2525,0.99368238
100,406.8165,225.4780,22.4731,52.8376,0.99149340
100,56.5308,208.7239,35.8174,81.5994,0.92903936
100,106.0118,214.0080,33.8845,79.6476,0.50834399
100,143.3510,218.8234,26.9447,62.5943,0.35680324
100,72.3398,210.1944,32.4861,78.6894,0.24867153
100,274.4780,207.2491,34.9727,101.7398,0.16661105
100,197.6988,240.0415,18.6357,39.9086,0.12431619
100,185.5511,240.5928,25.4470,40.7906,0.10273733
101,504.1801,229.7846,37.2435,94.1022,0.99781609
101,268.4457,213.2758,36.1050,98.9193,0.99721539
101,408.7474,223.2514,23.0965,57.0397,0.99690497
101,240.3622,219.3767,35.3270,85.5369,0.99243629
101,124.1013,218.4111,32.9372,72.0665,0.98289466
101,89.9896,210.0536,34.3137,84.9143,0.96598679
101,67.1151,211.2761,33.5666,79.7426,0.93793726
101,143.5195,218.0235,30.3525,70.1207,0.17140584
101,79.1746,219.2286,78.8524,73.4401,0.12739770
102,539.9641,227.6066,59.9267,194.5025,0.99962568
102,480.6711,226.6325,36.3009,92.8943,0.99755752
102,247.6896,213.2090,33.0659,87.3243,0.99710226
102,147.7170,218.0028,32.4681,78.5347,0.99435830
102,225.7489,216.2365,30.0694,83.7858,0.98628438
102,106.7096,207.9105,39.9697,89.8662,0.97310209
102,81.6460,213.8663,42.1822,81.4936,0.91244799
102,421.2674,223.7415,23.4061,50.0879,0.51686513
102,559.4899,307.6800,42.2986,113.8518,0.42851108
102,195.5200,242.6993,20.9899,42.6600,0.17746836
102,533.6036,276.7326,44.9470,131.0485,0.14707422
103,469.5329,237.8159,61.5799,159.4618,0.99990767
103,122.9519,212.6815,36.2378,91.4017,0.99831128
103,165.9863,213.2253,35.9394,87.9907,0.99688375
103,441.0772,223.8434,37.2886,86.7150,0.99241859
103,198.1318,220.2022,28.5179,79.5512,0.96342480
103,224.0258,219.7673,26.3945,81.8985,0.96333969
103,102.2007,216.5154,39.2077,92.6027,0.90880501
103,484.6001,297.9791,41.6140,107.7901,0.21306443
103,431.4609,221.5297,24.7990,54.0943,0.14130551
103,450.8226,213.7483,38.6536,131.0579,0.12381974
104,405.5330,223.3004,60.1823,162.9570,0.99899626
104,117.9807,212.5136,43.6613,104.3909,0.99742341
104,153.2792,213.6371,38.2066,105.0326,0.99622405
104,92.3227,214.4929,41.8641,105.5243,0.78015667
104,397.5853,223.2338,29.1341,89.3370,0.31902522
104,87.6233,215.1649,25.7718,60.6359,0.24950530
104,430.0566,210.4408,23.6779,59.1176,0.21178937
104,82.5495,192.5056,36.7757,100.7451,0.10840032
105,313.0747,224.1226,60.8977,158.6238,0.99971277
105,98.6302,209.2758,47.5118,121.0339,0.99241722
105,67.6021,208.6136,46.7296,117.9605,0.98989940
105,17.7960,223.1974,48.2212,114.4178,0.98278463
105,380.7004,213.4317,23.8586,59.5248,0.58579218
105,344.0019,221.3204,23.6866,58.7548,0.28349161
105,14.5291,218.3483,33.5652,76.4041,0.20767847
105,39.3801,218.3383,31.7417,87.1030,0.12427320
105,51.4770,212.8386,44.6811,131.5574,0.12030871
106,135.5669,243.1252,68.0861,140.5585,0.99812889
106,167.9298,227.1153,38.3381,88.0940,0.86853254
106,208.9877,223.4536,25.7993,56.0270,0.77474475
106,278.4447,218.0392,30.0193,62.6322,0.32733470
106,219.5424,216.4887,29.5701,58.2125,0.27841520
106,160.7360,289.0554,48.4516,105.4045,0.21388993
107,13.7857,229.6875,34.3194,67.4697,0.26255205
107,37.3574,204.3715,29.6008,69.1637,0.11654755
107,511.5048,192.9180,44.3500,89.1693,0.11644460
107,100.3422,206.5970,30.6404,65.7396,0.10510271
108,176.8561,204.5404,23.4448,50.6316,0.17771712
108,16.5785,209.1679,31.0613,78.2370,0.14015231
111,78.3611,217.5910,24.0519,51.3230,0.12282488
112,199.6646,210.3893,21.4503,47.0856,0.11537047
114,166.5992,225.1406,24.9604,47.1929,0.12355743
116,26.1076,209.8925,24.9378,57.5793,0.13239413
118,10.3524,215.2301,50.9929,83.3591,0.13980792
122,83.1693,226.2649,21.8808,39.2744,0.18091345
123,211.6058,225.7226,26.4525,37.2869,0.19454031
124,572.2759,207.1302,47.4554,94.3089,0.15259521
124,323.1309,154.0314,40.5032,106.3559,0.11501682
124,198.1038,225.7803,27.7585,36.6619,0.10813427
125,69.3309,201.1245,42.0956,66.6172,0.23688065
125,174.1414,211.9576,26.9819,44.9847,0.12623048
136,54.4772,226.0833,26.3799,45.5006,0.10215443
136,386.4608,167.0196,44.9824,109.4117,0.10159441
143,78.9877,182.5681,20.9029,51.8071,0.12594187
143,32.3413,220.0685,23.7541,53.7978,0.11240330
144,556.5129,104.1802,35.2559,105.8502,0.13053161
145,5.8974,205.6749,42.2828,56.2011,0.10990015
146,32.4929,190.0218,36.6225,75.5543,0.13543665
151,560.1940,209.8298,24.1549,50.4603,0.27090770
152,488.8116,232.6002,22.0508,41.6166,0.28512239
153,413.8608,244.5247,24.3406,47.5594,0.86178303
154,307.7308,258.0660,28.6315,51.3138,0.94344938
154,322.0290,255.3831,23.9462,52.1063,0.16297537
155,169.3732,250.2730,36.2288,70.6682,0.98956376
155,185.8612,251.1383,28.7892,64.9062,0.23120996
155,155.9079,252.4175,33.6835,67.8248,0.19504504
167,63.4380,216.2317,26.7681,67.7108,0.11098117
174,361.5257,177.1157,22.7684,49.2866,0.17693628
175,518.5526,178.3735,45.8483,89.6276,0.10965478
176,370.6831,188.0184,75.0249,120.7044,0.11029892
178,452.3988,174.5354,22.1928,46.5086,0.27699554
178,404.0773,169.7445,24.7656,53.4382,0.27171016
179,462.3342,166.9902,22.4177,51.0883,0.50864148
179,403.5792,154.6018,18.3797,46.1086,0.23720740
180,159.9880,134.4121,26.3331,66.5139,0.20766728
180,293.8126,10.4650,128.8724,310.3502,0.15593782
186,594.9080,281.4278,30.8749,89.2869,0.34857664
188,59.4275,252.2004,31.2609,43.5459,0.11273335
197,63.6392,198.0247,26.6419,60.2548,0.16954413
197,61.6238,142.9413,54.5150,123.1886,0.12923118
199,211.4620,77.6888,66.9971,199.6642,0.25878543
199,225.6259,13.8018,95.8460,250.0898,0.20026380
202,526.3283,225.9556,28.7230,54.3255,0.14470112
205,251.1449,204.1700,25.5982,42.4971,0.52005345
206,473.0292,198.8575,20.1002,44.4859,0.28235412
206,394.1683,187.8498,31.1063,71.7633,0.25925654
207,479.6909,187.7780,32.0009,64.3616,0.10103817
207,580.1215,300.6531,39.0743,52.5037,0.10053948
208,537.6020,190.7580,24.6528,53.6950,0.52449101
209,518.1069,203.5844,24.6566,57.9315,0.93009257
209,479.9403,184.6407,42.6555,116.1660,0.34389138
210,533.3475,222.1251,30.4371,75.1884,0.51459813
210,440.3889,144.8977,48.3977,141.2286,0.43648839
212,482.3663,197.7071,48.0128,114.3633,0.26259935
212,476.6212,126.7067,46.4121,135.1722,0.16537285
215,513.1566,125.2595,42.8907,136.9592,0.10367915
217,584.2794,296.5166,28.0859,62.6985,0.20430154
217,401.3167,219.5821,22.6728,56.0928,0.13678806
218,421.3500,216.0484,59.3745,65.9460,0.13520785
219,473.2916,226.0434,20.2161,51.6225,0.89586657
219,454.2403,227.3004,20.4437,44.7207,0.68301070
219,589.8973,307.5701,26.6176,60.1208,0.11600045
220,541.8484,226.2296,24.6513,60.0484,0.83685559
220,465.6028,225.6661,24.6842,64.3062,0.24679881
220,512.4274,233.5564,25.3257,50.4829,0.10014226
224,558.0377,102.5524,44.6903,129.8359,0.11459152
225,554.0090,295.5692,35.4902,67.9485,0.12600335
226,420.2881,176.9035,27.0858,89.2555,0.21398202
226,328.0598,219.7587,21.7818,48.2089,0.15198830
226,376.1107,183.1078,40.5966,89.7893,0.13603245
227,515.8782,155.8903,44.2556,110.9830,0.15558566
229,76.8820,214.1372,28.6184,69.2114,0.18669567
229,59.1580,206.3770,39.6084,82.4140,0.11232691
229,347.7546,200.2418,23.2196,40.2837,0.10016517
230,57.7199,243.7073,33.6785,68.7941,0.65220308
230,46.3772,237.9122,34.0198,87.3065,0.44602188
230,374.0281,252.4354,23.8859,36.9675,0.21553421
231,412.9358,251.8549,23.9852,50.4361,0.82976961
231,362.7510,192.0764,36.4199,88.8527,0.20141843
231,391.2978,239.8546,25.0003,54.8027,0.14213629
231,343.1464,223.6003,22.8190,56.2625,0.13951331
231,401.6051,217.3710,34.0061,84.4671,0.13208377
231,368.4052,225.0047,24.0365,62.8475,0.10918720
231,379.7027,214.6843,31.7861,75.3890,0.10758625
231,352.5738,221.7552,23.4697,61.2215,0.10182462
232,474.5630,245.0555,33.3955,79.7355,0.99863923
232,433.9834,232.5088,41.0318,95.6772,0.17113161
233,213.0648,81.8641,25.2311,54.3940,0.24944934
238,580.9063,147.9890,30.6300,69.1926,0.26936418
238,395.4903,270.2815,22.9690,45.8367,0.16391994
240,206.7214,232.5692,27.1477,53.6669,0.10105660
241,107.7692,222.2782,32.4862,74.6214,0.29193509
242,233.3986,209.0922,22.6106,58.6125,0.14919889
243,462.5900,196.5255,42.0328,121.1426,0.28350359
248,591.7599,193.9057,22.6843,56.0710,0.13073194
250,590.9738,239.0898,38.4477,57.5659,0.10954566
251,604.1375,229.4843,26.6155,53.0072,0.59667206
252,393.2501,192.7484,23.0283,39.8567,0.12267684
253,351.7504,192.5056,26.5282,40.2721,0.18997718
254,567.7585,214.1695,24.8270,47.0118,0.51708937
254,296.9357,188.5217,23.2590,43.9279,0.11774890
256,432.3181,204.6851,20.9291,58.7899,0.10676473
258,164.7891,165.6143,28.4420,43.3931,0.19899701
260,398.9111,220.2209,26.4593,45.1153,0.15867364
260,151.0346,209.9324,27.3692,50.5380,0.12866659
260,409.6763,215.0311,21.2155,40.8535,0.11820503
261,424.0335,227.0723,22.1732,43.6684,0.20328423
262,460.5165,228.7465,27.8197,56.5708,0.46406716
263,494.5049,229.6769,29.4038,70.0963,0.98978794
263,525.5487,231.8179,27.3987,67.4738,0.96173680
263,508.6525,231.8937,26.9613,64.4297,0.77520901
263,41.8408,206.1107,25.1807,54.6250,0.49135178
264,605.7731,225.8029,41.0707,107.9689,0.40073258
264,25.2053,198.5897,41.4836,42.7116,0.19590446
265,367.0716,225.3940,24.9513,47.1162,0.11517744
266,105.3235,196.5711,47.1785,118.2478,0.12683927
267,387.6440,217.1553,20.7799,46.1306,0.19510601
268,431.7888,212.6036,21.2254,42.3846,0.23619050
269,420.5603,205.2988,24.3843,57.2357,0.76256043
270,496.2879,217.1533,26.7631,65.1745,0.80105555
270,113.8573,196.9255,31.8533,69.2694,0.11076126
271,496.4666,209.3009,39.0396,92.9771,0.99036235
271,555.5244,200.7390,40.0293,99.9764,0.97699940
271,364.9654,191.0063,25.5704,51.0302,0.25236928
271,378.2422,187.1273,40.7838,77.8932,0.13749643
271,586.7353,204.2031,45.9410,125.8681,0.12046910
272,575.1035,218.3267,48.3920,149.2758,0.99653602
272,383.4087,203.7455,25.5497,66.2119,0.65984660
272,162.2103,231.4958,41.0619,109.6325,0.36258829
272,362.7623,190.1385,45.0172,93.2694,0.13171813
272,101.7126,205.4603,60.0522,51.2573,0.10263240
273,403.5433,178.0017,35.5276,92.1796,0.71517932
273,129.8817,213.8604,25.3053,46.2649,0.13824610
